"ID","Progress","Uni","PTY","Current_Year","Course_Duration","Course_Name","Gender","Age","UKRN","timepoint","Perception_Replication1","Perception_Replication2","Perception_Materials1","Perception_Materials2","Perception_Education1","Perception_Education2","Perception_Access1","Perception_Access2","Perception_Data1","Perception_Data2","Perception_Power1","Perception_Power2","Perception_Preregistration1","Perception_Preregistration2","Perception_Preprint1","Perception_Preprint2","Knowledge_Replication","Knowledge_Materials","Knowledge_Education","Knowledge_Access","Knowledge_Data","Knowledge_Power","Knowledge_Preregistration","Knowledge_Preprint","Awareness_Replication","Awareness_Materials","Awareness_Education","Awareness_Access","Awareness_Data","Awareness_Power","Awareness_Preregistration","Awareness_Preprint","Experience_Replication","Experience_Materials","Experience_Education","Experience_Access","Experience_Data","Experience_Power","Experience_Preregistration","Experience_Preprint","Perception_Score_Total","Perception_Score_Mean","Knowledge_Score_Total","Knowledge_Score_Mean","Awareness_Score_Total","Experience_Score_Total","crisis_aware","crisis_learnt","crisis_explain","os_explain","os_learnt","applicability","comments"
307,"100","UNI50","No","Year 1","3","Psychology with Forensic Psychology ","Female ","19","Non-UKRN",2,1,1,0,1,1,1,1,1,-1,-1,1,2,0,1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,9,0.5625,-2,-0.25,4,2,0,NA,NA,0,0,1,""
713,"48","UNI80","No","Year 1","3","Psychology with clinical psychology ","Female ","20","Non-UKRN",2,2,0,-2,-1,1,0,0,0,-2,1,2,2,0,-1,-2,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-0.0625,NA,NA,2,0,NA,NA,NA,NA,NA,NA,""
214,"100","UNI09","No","Year 2","3","Psychology with Neuropsychology","Male","20","Non-UKRN",2,1,1,2,-2,1,1,2,2,1,1,0,2,1,2,-2,0,2,2,2,-1,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,13,0.8125,9,1.125,1,7,1,1,0,1,0,1,""
103,"100","UKRN01","Yes","Year 1","4","BSCH Psychology","Female","25","UKRN",2,2,2,2,0,2,2,2,2,2,1,2,1,0,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,21,1.3125,9,1.125,7,5,1,1,0,1,0,1,""
28,"100","UKRN08","Yes","Year 2","3","Psychology Bsc ","male","37","UKRN",2,0,1,0,1,1,2,2,2,1,2,2,2,1,-1,-1,1,-1,1,2,1,-1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,16,1,5,0.625,4,2,1,1,0,1,1,1,""
298,"100","UNI08","No","Year 1","3","BSc Psychology","Female","24","Non-UKRN",2,1,1,0,0,1,1,1,1,1,0,1,1,1,-1,0,0,-1,-1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,9,0.5625,1,0.125,6,4,0,NA,NA,0,0,1,""
34,"100","UKRN01","Yes","Year 1","4","Psychology","Female","19","UKRN",2,2,-1,0,-1,0,1,1,1,1,-2,2,2,0,-1,-1,0,-1,-2,1,-2,-1,-1,-1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,0.25,-6,-0.75,3,2,0,NA,NA,0,0,0,""
46,"100","UKRN01","Yes","Placement Year","3","Psychology BSc","Female","22","UKRN",2,2,1,1,1,2,1,2,1,1,2,2,1,0,1,2,0,2,1,1,1,-1,1,-1,2,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,20,1.25,6,0.75,3,5,0,NA,NA,1,0,1,""
31,"100","UKRN01","No","Year 2","3","Psychology","Male","20","UKRN",2,1,1,1,1,1,1,2,1,1,2,0,2,0,1,0,0,2,2,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,15,0.9375,8,1,8,0,1,1,1,0,0,1,""
618,"100","UNI06","Yes","Year 1","3","Psychology ","Male","19","Non-UKRN",2,1,1,2,-1,0,0,0,0,1,0,1,2,1,1,1,-1,1,0,0,0,-1,-1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,9,0.5625,1,0.125,5,1,1,1,0,0,1,1,""
596,"100","UNI06","Yes","Year 1","4","Psychology and Business","Female","18","Non-UKRN",2,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,0.5,4,0.5,8,0,1,1,1,1,1,1,""
453,"98","UNI10","No","Final Year","3","English Literature and Psychology (Joint Hons) ","Female","27","Non-UKRN",2,2,2,2,2,2,2,2,1,2,2,1,2,1,-1,-2,-1,2,2,2,1,-1,1,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,19,1.1875,10,1.25,5,1,1,0,0,0,0,0,"I learned about biases during A Level. I would also note I chose the psychology modules with the least research/application elements as I am more interested in theory "
482,"100","UNI19","Other (Please specify)","Year 1","3","Psychology ","Female ","19","Non-UKRN",2,2,1,1,0,0,0,1,1,1,1,1,2,1,0,-1,0,1,0,1,1,-1,-1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,11,0.6875,2,0.25,3,2,1,1,1,1,0,1,""
200,"100","UNI09","No","Final Year","3","BSc Psychology With Neuropsychology","Female","21","Non-UKRN",2,1,2,-2,2,2,1,2,2,2,1,-1,2,2,2,-1,1,2,2,2,2,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,1.125,12,1.5,5,0,1,1,1,0,0,1,"As part of the Academic Twitter universe, I see a lot of tweets and a push towards open access research. However, these people all tend to be postgrads / PHD students. I know its a key debate, but it doesn't get mentioned (I find) at undergraduate level when I think it should. I do have a rough idea of what it incorporates but wouldn't be confident in explaining it to another student. "
124,"100","UKRN01","No","Year 1","3","Psychology","male","18","UKRN",2,1,2,0,1,1,2,1,1,1,1,1,2,1,-1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,14,0.875,5,0.625,5,0,1,0,0,1,0,1,""
582,"100","UNI06","No","Year 1","3","psychology","female","19","Non-UKRN",2,1,1,1,1,1,-1,1,1,1,1,2,0,0,-1,-1,-1,1,1,0,-1,1,-1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,7,0.4375,3,0.375,5,2,0,NA,NA,0,0,1,""
324,"100","UNI10","Yes","Year 1","4","forensic psychology","female ","19","Non-UKRN",2,1,1,0,1,1,1,2,1,2,1,1,2,1,1,-1,-1,1,1,1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0.875,4,0.5,0,2,0,NA,NA,0,0,1,""
30,"100","UKRN08","Yes","Year 1","4","psychology ","female","19","UKRN",2,2,1,2,0,2,0,2,2,2,2,-1,2,0,1,-1,0,1,1,2,1,-1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,16,1,5,0.625,4,3,1,1,1,0,0,1,""
146,"100","UKRN01","Yes","Year 1","4","Psychology","Female","20","UKRN",2,2,1,1,-1,1,0,0,-1,1,-2,1,1,1,-2,1,-2,2,0,2,2,-1,1,-2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0.125,5,0.625,8,0,1,1,0,0,0,0,""
670,"100","UNI11","No","Year 2","3","BSc psychology ","Female ","22","Non-UKRN",2,1,1,1,1,1,1,1,-2,-1,-1,2,2,-2,1,-1,2,0,0,1,-1,1,-1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,7,0.4375,0,0,3,5,1,0,0,0,0,1,"No"
52,"100","UNI06","Yes","Year 1","4","Psychology BSc","female","19","Non-UKRN",2,1,1,1,0,1,0,2,1,1,-1,1,2,0,0,2,-1,1,1,1,1,-2,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,11,0.6875,4,0.5,7,1,1,1,1,1,1,1,""
311,"100","UNI58","No","Final Year","3","BSc Psychology","Female","21","Non-UKRN",2,2,2,1,2,2,2,1,-1,1,-2,-1,2,2,1,-2,-1,2,2,2,2,-1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,11,0.6875,10,1.25,3,5,0,NA,NA,0,0,1,""
243,"100","UNI73","No","Final Year","3","Criminology & Psychology","Female","21","Non-UKRN",2,1,1,1,1,1,1,2,1,0,1,-1,1,1,-1,-1,-1,2,2,2,2,-1,-1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,8,0.5,8,1,5,3,0,NA,NA,0,0,1,""
497,"98","UNI75","Other (Please specify)","Year 2","3","Psychology ","Female ","20","Non-UKRN",2,-1,-1,1,-1,1,1,-1,-1,1,-2,1,2,1,1,-1,-1,1,0,1,1,-2,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,4,0.5,3,5,0,NA,NA,0,0,1,""
701,"100","UNI80","No","Year 2","3","Psychology","Female","20","Non-UKRN",2,2,2,1,1,0,1,2,1,1,-2,-1,1,2,-1,-1,-1,1,1,2,-1,-1,-1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,8,0.5,3,0.375,5,3,1,1,1,0,0,1,"It is often difficult to distinguish reputable research, particularly as so much reasurch accepts the findings as gospel, common knowledge or ""classic"" ""foundation"" studies."
660,"100","UNI11","No","Year 1","3","Forensic investigative psychology","Female","29","Non-UKRN",2,1,2,-1,1,1,1,1,-1,0,0,2,1,1,-1,-1,-1,2,0,1,1,-2,-1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,6,0.375,2,0.25,4,4,1,1,0,0,0,1,""
152,"100","UKRN01","Yes","Year 1","4","Psychology","female","18","UKRN",2,1,2,1,1,1,1,2,2,2,1,0,1,-1,-1,-1,0,2,2,2,-1,0,1,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,12,0.75,8,1,7,1,0,NA,NA,1,1,1,""
335,"100","UNI10","Yes","Year 2","4","Psychology ","Female ","21","Non-UKRN",2,1,0,1,0,1,0,1,0,2,-2,1,2,1,0,0,-1,1,1,1,0,-1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,7,0.4375,3,0.375,3,1,0,NA,NA,0,0,1,""
485,"100","UNI19","No","Year 1","3","Psychology","Female","20","Non-UKRN",2,1,1,-1,-1,0,0,1,0,1,1,1,2,0,1,-1,-2,1,0,1,1,-2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,0.25,1,0.125,8,0,1,1,1,1,0,0,""
150,"100","UKRN08","Yes","Year 2","4","Psychology ","Female","23","UKRN",2,1,1,1,-1,0,1,1,1,1,-1,1,2,1,1,-1,-1,1,1,-1,1,-1,-1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,8,0.5,2,0.25,4,1,1,1,0,0,1,1,""
238,"100","UNI73","No","Final Year","3","BSc Psychology","Female","20","Non-UKRN",2,1,2,-2,-2,0,0,1,0,-1,-2,0,2,1,2,0,-1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0625,3,0.375,3,2,1,1,1,0,1,0,""
1,"100","UKRN08","No","Final Year","3","Psychology BSc","Female","20","UKRN",2,1,2,2,2,2,2,1,-1,1,-1,2,2,2,2,-1,-1,2,2,-2,2,-1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,17,1.0625,7,0.875,7,6,1,1,0,1,1,1,""
60,"100","UKRN08","Yes","Year 1","3","BSc Criminology with Psychology","Female","18","UKRN",2,1,1,1,-1,-1,-1,1,1,-1,-2,1,1,1,1,-1,-1,1,1,2,1,-1,-1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0625,5,0.625,4,1,1,1,1,0,1,0,""
36,"100","UKRN01","Yes","Year 1","4","psychology","female","19","UKRN",2,2,0,0,0,1,1,2,0,1,0,1,2,1,-1,-1,-1,-1,0,1,0,-1,0,-1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,8,0.5,-2,-0.25,6,2,0,NA,NA,0,0,1,""
408,"100","UNI19","No","Year 1","3","BSc Psychology","Female","19","Non-UKRN",2,1,1,-1,1,0,0,1,0,-2,-2,2,2,0,2,-1,-2,2,0,1,0,-2,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,2,0.125,3,0.375,2,3,1,1,1,0,0,1,"This is very interesting to think about and I think all undergraduates should be taught this material."
349,"100","UNI08","No","Year 2","3","Psychology (BSc, Undergraduate)","female","35","Non-UKRN",2,1,2,1,1,1,1,1,1,0,1,2,2,1,2,-1,-1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,15,0.9375,10,1.25,8,6,1,1,1,1,1,1,"I am very grateful to my professors and lecturers for informing their students of these issues, teaching about methodological issues, reserach ethics, and making it part of the discussion in reserach methods classes.  "
182,"100","UKRN01","Yes","Year 1","4","Psychology","Female","19","UKRN",2,1,2,0,2,-1,0,-1,-1,1,0,1,2,1,2,-2,-1,1,2,0,1,-2,-1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0.375,2,0.25,3,0,0,NA,NA,0,0,1,""
394,"100","UKRN01","Yes","Year 1","4","Psychology ","Female ","20","UKRN",2,1,1,0,-2,1,1,1,1,-1,-1,-1,2,0,-1,-1,-1,1,0,2,-1,-2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.25,2,0,0,NA,NA,0,0,0,""
507,"100","UNI06","Yes","Year 2","4","Psychology BSc (Hons)","Male","21","Non-UKRN",2,2,0,1,1,1,1,2,1,1,-2,1,1,0,-1,0,-1,1,1,1,-1,-1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,8,0.5,4,0.5,3,5,0,NA,NA,1,0,1,""
612,"100","UNI19","No","Year 1","3","Psychology ","Female ","19","Non-UKRN",2,1,1,0,1,1,0,1,1,0,1,1,2,0,2,-2,0,0,0,0,-1,-1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,10,0.625,0,0,4,2,1,1,1,1,0,0,""
130,"100","UKRN08","No","Year 2","3","<Psychology with Criminology","female","20","UKRN",2,2,2,1,1,0,1,1,1,1,2,1,1,2,1,2,-1,2,2,2,2,-1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,18,1.125,12,1.5,8,4,1,1,1,0,0,1,""
654,"100","UNI11","No","Year 2","3","Psychology with criminology ","Female","20","Non-UKRN",2,1,2,1,1,1,1,2,2,1,1,1,2,0,1,-1,-1,2,2,2,1,-2,-2,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,15,0.9375,5,0.625,5,3,1,1,1,0,0,1,""
161,"100","UKRN08","Yes","Year 1","4","Psychology with criminology","female","20","UKRN",2,1,1,0,1,1,0,1,0,1,-1,2,1,1,-2,-1,-1,1,0,1,0,-2,-1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,5,0.3125,1,0.125,5,4,1,1,1,1,0,1,""
504,"100","UNI06","Yes","Year 2","4","BSc Psychology and Business","Female","21","Non-UKRN",2,1,0,1,1,1,1,2,1,2,0,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,13,0.8125,8,1,5,3,0,NA,NA,0,0,0,""
452,"98","UNI10","No","Year 2","3","Psychology and Criminology BsC","Female","19","Non-UKRN",2,1,1,0,1,1,2,-1,2,1,1,1,1,0,0,0,0,-1,-1,1,-1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,11,0.6875,0,0,2,1,0,NA,NA,0,0,1,"To many of the questions, I found myself saying “that should be their choice”. "
658,"100","UNI11","No","Final Year","3","Psychology","Female ","21","Non-UKRN",2,1,1,1,0,0,0,1,2,1,1,2,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,13,0.8125,5,0.625,7,1,1,1,0,0,0,1,""
59,"100","UKRN08","Yes","Year 2","3","Psychology","Female","21","UKRN",2,2,1,0,-1,0,1,1,0,0,-1,1,1,1,-1,-1,-1,2,1,1,-1,-1,-1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0.1875,3,0.375,4,0,1,1,0,1,1,1,""
329,"100","UNI10","No","Year 1","3","Forensic Psychology","Female","18","Non-UKRN",2,1,1,1,-1,1,1,1,1,2,-2,1,2,2,-2,-1,-1,-1,-1,-1,-2,-1,-1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,7,0.4375,-5,-0.625,5,3,1,0,0,0,0,1,""
290,"100","UNI50","No","Year 1","3","Psychology with Forensics","female","18","Non-UKRN",2,2,1,0,0,0,1,1,0,-1,-1,2,2,0,-1,-2,-1,1,0,-2,-2,-2,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0.1875,-3,-0.375,4,2,0,NA,NA,0,0,1,""
718,"100","UNI64","No","Year 2","3","Criminal Investigation with Forensic Psychology","Female","21","Non-UKRN",2,1,0,-1,1,1,1,1,-1,1,-1,1,0,1,-1,-1,0,1,1,0,0,-1,0,-1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,3,0.1875,1,0.125,7,1,0,NA,NA,0,0,1,""
80,"100","UKRN08","No","Year 1","3","Bsc Psychology","Female","19","UKRN",2,2,2,0,0,-1,1,2,1,1,1,1,2,0,-1,-1,-1,1,1,-2,-1,-1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,9,0.5625,0,0,3,2,1,1,0,0,0,0,""
287,"100","UNI50","No","Year 1","3","Psychology with Clinical Psychology (BSc)","Female ","18","Non-UKRN",2,2,2,0,2,-1,1,2,1,2,1,2,2,1,-1,-2,-1,2,1,2,-1,-1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0.8125,7,0.875,1,0,0,NA,NA,0,0,0,""
589,"100","UNI06","No","Year 1","3","Psychology ","Female","18","Non-UKRN",2,1,1,1,-1,1,0,1,-1,1,1,1,0,1,-1,-1,-1,1,0,1,1,-2,0,1,-1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,4,0.25,1,0.125,4,4,0,NA,NA,0,1,1,""
158,"100","UKRN01","No","Year 1","3","Psychology","Female","19","UKRN",2,0,1,-1,-1,0,-1,-1,1,-1,-2,1,2,-1,2,-1,-1,1,-1,-1,-1,-2,-1,2,-1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,-3,-0.1875,-4,-0.5,3,4,1,1,0,1,0,1,""
127,"100","UKRN01","Yes","Year 1","4","Psychology BSc","Female","19","UKRN",2,2,1,1,1,1,1,2,2,-2,-1,-1,1,0,-1,-1,-2,2,1,1,1,-2,-1,-1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,4,0.25,2,0.25,7,1,0,NA,NA,0,0,1,""
672,"100","UNI80","Yes","Year 2","4","Psychology","Female","20","Non-UKRN",2,1,1,0,2,1,1,1,0,1,2,1,2,2,2,-1,-1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,15,0.9375,6,0.75,5,0,1,1,1,0,0,1,"N/A"
725,"71","UNI64","No","Final Year","3","Psychology (Forensic & Psychopathology)","female ","21","Non-UKRN",2,2,2,2,-1,1,0,2,2,2,-2,1,2,2,-1,1,-1,2,1,2,-1,-2,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,14,0.875,4,0.5,7,1,1,NA,NA,NA,NA,NA,""
186,"100","UNI06","Yes","Final Year","4","Psychology","Female","22","Non-UKRN",2,2,1,0,0,0,1,1,-1,1,-1,1,2,1,0,-1,-1,1,1,1,-1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,6,0.375,4,0.5,3,2,1,0,1,1,1,1,""
548,"100","UNI06","Yes","Year 1","4","Psychology and Business Bsc","Female","18","Non-UKRN",2,2,-1,0,-1,1,1,2,1,2,-1,1,2,2,0,1,0,2,1,0,-1,-2,-1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,12,0.75,0,0,8,3,0,NA,NA,0,0,1,""
227,"98","UNI06","Yes","Final Year","4","Psychology BSc with Placement Year ","female","21","Non-UKRN",2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,0,-1,1,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,17,1.0625,10,1.25,7,1,1,1,1,1,1,1,"Learning about the reproducibility crisis/ open science -  not sure if the course has changed now, but for final years this was just through lecturers at aston e.g. Ed, Charlotte Hartwright, Jason etc. etc. mentioning it as we were doing other modules, there is an optional final year module on this too, also a group of us have had the chance to participate in a consortium project this year"
201,"100","UNI09","Yes","Year 1","4","Psychology","Female","18","Non-UKRN",2,-1,-1,-2,2,2,2,2,1,2,-2,-1,-1,0,0,-2,2,2,2,2,0,1,1,2,2,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,3,0.1875,12,1.5,2,6,0,NA,NA,0,1,1,""
694,"100","UNI80","No","Year 2","3","Psychology with clinical psychology ","Female ","20","Non-UKRN",2,1,-1,0,1,1,0,1,0,1,-2,1,2,1,1,-1,-1,1,0,-1,-2,-2,-1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,5,0.3125,-4,-0.5,5,3,1,1,1,0,1,1,""
299,"100","UNI08","No","Year 2","3","BSc in Psychology","Female","39","Non-UKRN",2,0,1,0,2,1,1,2,1,1,1,2,2,2,2,-1,1,2,2,1,-2,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,18,1.125,6,0.75,3,4,1,1,1,0,0,1,""
671,"100","UNI80","No","Final Year","3","Psychology ","Female ","23","Non-UKRN",2,2,1,0,1,2,1,2,2,1,1,2,1,0,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,13,0.8125,0,0,8,4,1,1,NA,0,1,1,""
533,"100","UNI06","No","Year 2","3","psychology Bsc single honours ","female","20","Non-UKRN",2,1,2,-1,1,1,-1,1,1,1,-2,2,0,-1,-1,-2,0,-1,1,1,-1,-2,-2,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,2,0.125,-3,-0.375,4,4,0,NA,NA,1,0,1,""
151,"100","UKRN08","Yes","Year 1","3","Criminology with Psychology","Female ","18","UKRN",2,2,1,1,-1,1,0,1,1,1,0,2,-1,1,-1,0,-1,2,0,1,-1,-1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,7,0.4375,3,0.375,4,4,1,1,1,0,1,1,""
47,"100","UKRN01","Yes","Placement Year","4","BSc Psychology","Female","20","UKRN",2,2,1,1,1,1,1,1,0,0,0,1,2,0,0,-1,-1,1,1,0,0,-1,0,2,2,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,9,0.5625,5,0.625,5,3,1,0,0,0,0,0,"Research content such as 'replication crisis' does not receive much focus, perhaps until final year of undergraduate degree (whilst completing dissertation)."
40,"100","UKRN01","Yes","Placement Year","4","psychology bsc","female","21","UKRN",2,2,2,2,0,2,1,2,1,2,1,2,2,2,-1,1,-2,2,2,1,1,-2,1,2,-2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,19,1.1875,5,0.625,5,1,1,1,1,1,1,1,"/"
505,"100","UNI06","No","Year 2","3","Psychology BSc","Female ","21","Non-UKRN",2,0,1,1,0,1,0,1,1,1,0,2,1,0,0,-1,0,1,0,1,0,-1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,8,0.5,4,0.5,5,0,0,NA,NA,1,0,1,""
156,"100","UKRN08","No","Year 2","3","Psychology BSc","Female","19","UKRN",2,1,1,1,0,0,0,2,1,2,-2,1,2,2,1,-1,-1,1,0,1,1,-1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,10,0.625,5,0.625,3,5,1,1,0,0,1,1,""
206,"100","UNI09","No","Final Year","3","Psychology","Female","21","Non-UKRN",2,2,2,1,2,0,0,1,-1,-1,-1,-1,2,1,1,-1,0,1,-1,1,0,-2,1,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0.4375,-1,-0.125,3,0,0,NA,NA,1,0,0,""
550,"100","UNI06","Yes","Year 2","4","Psychology and business ","Female ","19","Non-UKRN",2,0,1,0,0,0,1,1,1,0,0,1,0,1,0,-1,-1,1,0,1,-1,-1,1,-1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,4,0.25,1,0.125,6,2,0,NA,NA,0,0,0,""
649,"100","UNI06","No","Year 1","3","Psychology ","Female ","19","Non-UKRN",2,1,1,-1,-1,2,2,1,1,1,1,1,1,1,-1,1,1,-2,-1,1,1,-1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,12,0.75,1,0.125,5,4,0,NA,NA,0,0,0,""
446,"100","UNI19","Yes","Year 1","3","BSc Psychology","Female","19","Non-UKRN",2,2,2,1,-1,-1,0,2,2,2,-2,0,1,1,-2,-1,-1,1,0,2,-1,-1,-1,-1,-1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,5,0.3125,-2,-0.25,4,4,0,NA,NA,0,0,0,""
220,"100","UKRN01","Yes","Year 2","4","Psychology ","Female ","19","UKRN",2,1,1,0,-2,0,1,1,1,0,0,1,2,1,2,1,1,-1,-2,-1,-2,2,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,11,0.6875,-3,-0.375,5,3,0,NA,NA,0,0,1,""
668,"100","UNI80","Yes","Final Year","4","Psychology with applied clinical psychology","female","22","Non-UKRN",2,2,2,1,1,2,1,2,1,2,-2,1,2,1,1,-1,-2,2,2,2,1,-2,-1,2,2,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,14,0.875,8,1,4,4,1,1,1,1,0,1,""
217,"100","UKRN01","Yes","Placement Year","4","Bsc Psychology","Female","20","UKRN",2,2,1,1,1,1,0,0,-1,1,-1,1,1,1,1,0,-1,1,1,0,-1,-1,-1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0.5,1,0.125,4,0,1,1,1,0,0,1,""
488,"98","UNI75","No","Final Year","3","BSc Applied Psychology ","Female","33","Non-UKRN",2,1,2,1,1,-1,-1,1,1,1,-2,2,2,1,2,-2,-2,2,1,1,-1,-1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0.4375,4,0.5,3,0,1,0,1,0,0,1,"The concept of sharing data freely is not all that black and white. I do believe if intending to replicate, review or meta-analyses then yes, you should get access. The issue with making it public is that even anonymised there is an element of data protection breach with raw data, which still belongs to the contributor- unless they have given permission for others to use it, you can’t really share it. Particularly if this a qualitative study. "
684,"100","UNI11","No","Final Year","3","BSc Psychology","Female","21","Non-UKRN",2,1,2,1,2,1,-1,2,2,-1,-2,1,2,1,1,-1,-1,2,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,10,0.625,11,1.375,7,2,1,1,1,1,1,1,"I think students should be taught where to access open research papers, so that after their course they can continue to access academic sources and continue learning about topics that interest them. "
